Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward,Builder ID 1 Bid,Builder ID 2 Bid,Builder ID 3 Bid,Builder ID 4 Bid,Builder ID 5 Bid,Builder ID 10 Bid,Builder ID 30 Bid,Builder ID 50 Bid,Builder ID 70 Bid,Builder ID 90 Bid,Builder ID 1 Block Value,Builder ID 2 Block Value,Builder ID 3 Block Value,Builder ID 4 Block Value,Builder ID 5 Block Value,Builder ID 10 Block Value,Builder ID 30 Block Value,Builder ID 50 Block Value,Builder ID 70 Block Value,Builder ID 90 Block Value
1538,30,30,254.002,254.002,254.002,0,0,0,0,0,0,0,0,0,0,155.718,95.2165,611.708,319.692,572.232,384.551,254.002,428.861,421.509,527.575
1539,5,5,597.839,597.839,597.839,0,0,0,0,350.919,0,0,0,419.608,0,482.587,358.697,587.679,466.799,597.839,582.424,407.974,557.205,545.217,507.304
1540,70,5,350.961,361.921,10.9607,0,0,0,0,350.961,0,0,0,0,0,164.893,271.082,361.831,320.811,361.921,293.526,313.461,313.973,308.649,339.118
1541,3,3,361.231,361.231,361.231,0,0,350.616,0,0,0,0,0,0,0,109.605,165.705,361.231,109.298,162.26,218.444,252.791,361.486,331.608,298.343
1542,10,10,265.185,265.185,265.185,0,0,0,0,0,0,0,0,0,0,70.5785,194.998,141.249,84.9496,213.324,265.185,386.557,288.356,357.094,410.704
1543,30,30,470.304,470.304,470.304,0,0,0,0,0,0,343.152,0,0,413.092,250.238,265.902,410.738,304.507,318.491,390.206,470.304,381.468,483.111,498.183
1544,1,1,117.051,117.051,117.051,0,0,0,0,0,0,0,0,0,0,117.051,309.921,339.668,199.423,313.362,318.803,240.847,368.288,377.009,416.495
1545,70,70,611.206,611.206,611.206,0,342.095,537.293,0,0,0,471.822,343.375,0,513.516,312.378,500.19,648.586,371.489,522.392,519.1,555.643,516.751,611.206,571.033
1546,2,90,595.264,670.528,75.2638,342.329,0,513.219,0,0,471.066,341.585,0,0,595.264,442.657,323.147,624.439,342.671,439.491,496.131,455.169,275.013,535.879,670.528
1547,30,30,548.975,548.975,548.975,0,0,0,0,513.365,342.006,459.487,0,0,0,392.284,381.868,589.414,259.058,574.73,544.012,548.975,293.076,613.72,427.079
1548,90,70,643.718,683.436,39.7183,0,0,352.242,0,343.331,459.05,459.242,458.982,643.718,343.366,383.352,308.209,704.484,305.196,562.661,500.1,570.483,501.964,683.437,548.733
1549,4,90,342.308,370.616,28.3081,0,0,0,0,0,0,0,0,0,342.308,186.135,202.879,439.246,251.415,454.871,460.801,370.611,471.77,387.726,370.616
1550,10,10,630.832,630.832,630.832,0,0,341.884,0,342.067,603.416,603.31,0,384.738,341.583,538.029,485.498,647.768,235.036,626.134,630.832,618.62,543.991,769.475,403.167
1551,2,70,513.308,666.616,153.308,0,457.935,459.486,0,0,0,0,0,513.308,458.837,355.283,487.87,656.971,230.102,453.081,402.191,470.824,470.313,666.616,523.675
1552,3,5,501.544,505.088,3.54397,0,0,0,0,501.544,0,0,0,0,0,332.391,474.269,392.196,256.155,505.088,352.807,459.274,417.195,420.729,363.974
1553,10,10,297.988,297.988,297.988,0,0,0,0,0,0,0,0,0,0,229.916,286.613,408.68,144.752,218.069,297.988,334.914,327.384,261.603,377.709
1554,90,90,581.324,581.324,581.324,0,501.178,552.206,0,0,0,457.774,0,413.541,493.662,300.767,514.357,632.412,394.907,591.803,428.433,569.548,283.785,591.082,581.324
1555,50,70,536.953,677.905,140.953,0,0,492.792,0,0,0,0,0,536.953,0,301.352,387.878,549.584,352.312,479.806,472.728,420.053,450.931,677.905,449.619
1556,2,90,493.474,508.947,15.4737,0,236.102,0,235.79,0,0,0,410.627,0,493.474,363.905,356.204,370.51,297.58,429.159,242.5,348.612,469.255,497.315,508.947
1557,4,50,236.088,308.177,72.0884,0,0,0,0,0,0,0,236.088,0,0,258.245,219.144,308.425,128.887,321.694,387.064,305.674,308.177,483.635,273.475
1558,10,10,461.048,461.048,461.048,0,0,0,0,457.997,0,0,262.894,0,0,364.903,277.745,349.078,251.903,519.993,461.048,333.002,525.789,434.249,443.278
1559,5,5,462.414,462.414,462.414,0,0,249.848,0,0,0,236.381,436.347,343.721,0,285.241,184.019,499.696,190.56,462.414,411.015,440.761,470.695,485.443,356.76
1560,5,90,501.338,582.676,81.3381,0,0,0,0,0,0,435.919,0,471.218,501.338,243.228,410.332,520.171,185.463,345.962,465.319,449.838,390.785,536.435,582.676
1561,4,2,440.985,489.971,48.9853,0,440.985,0,0,0,0,0,0,0,0,127.942,489.971,375.001,129.769,380.113,362.862,179.917,428.856,458.204,331.387
1562,4,10,236.542,461.084,224.542,0,0,0,0,0,236.542,0,0,0,0,91.0923,208.182,380.517,79.2693,350.303,461.084,280.242,372.469,460.409,364.452
1563,50,70,552.772,673.544,120.772,0,0,0,0,0,236.316,0,0,552.772,235.673,227.663,128.854,283.606,112.085,335.243,468.632,234.534,201.296,673.544,457.346
1564,30,30,278.334,278.334,278.334,0,0,0,0,236.049,0,0,0,0,0,98.9028,130.457,428.212,66.3802,308.098,307.483,278.334,307.483,307.483,381.229
1565,10,90,586.812,607.624,20.812,0,0,441.694,0,435.753,0,0,441.007,0,586.812,369.864,402.316,641.389,144.884,813.506,399.365,325.168,466.015,380.883,607.624
1566,30,90,586.961,667.921,80.9606,0,0,0,0,586.778,0,441.157,0,489.122,586.961,464.365,440.7,556.531,309.219,639.557,462.235,474.315,416.935,634.244,667.921
1567,90,70,501.716,539.432,37.7159,0,0,0,0,0,0,0,0,501.716,0,289.463,239.071,354.627,207.127,376.565,432.326,273.008,549.304,539.432,372.206
1568,70,3,444.472,492.945,48.4725,0,0,444.472,0,0,0,0,395.374,0,0,226.576,220.488,492.945,123.848,477.115,221.998,179.004,416.747,396.215,375.021
1569,10,10,378.401,378.401,378.401,0,0,0,0,0,0,0,0,0,0,149.681,276.501,280.851,151.036,273.965,378.401,181.933,271.591,321.243,366.195
1570,5,90,441.343,482.687,41.3435,0,0,0,0,0,0,0,0,410.028,441.343,157.807,417.969,429.783,213.265,289.609,136.644,196.469,200.476,496.057,482.687
1571,4,70,235.772,275.544,39.7718,0,0,0,0,0,0,0,0,235.772,0,166.629,145.84,279.076,117.802,311.163,203.485,184.046,249.286,275.544,293.244
1572,10,10,281.307,281.307,281.307,0,0,0,0,0,0,0,0,0,0,39.8957,105.863,232.63,13.5698,259.879,281.307,81.7355,389.466,162.827,351.31
1573,90,5,647.693,655.385,7.6927,0,0,402.58,0,647.693,0,0,0,0,440.297,187.187,384.675,625.159,82.7924,655.385,383.659,254.445,300.595,330.32,474.595
1574,2,2,128.304,128.304,128.304,0,0,0,0,0,0,0,0,0,0,179.539,128.304,341.912,70.3692,240.813,376.44,104.461,104.461,273.386,208.342
1575,50,50,417.678,417.678,417.678,0,0,369.481,0,395.166,0,0,269.839,0,394.895,203.808,257.845,738.962,45.2122,502.331,413.189,151.963,417.678,558.716,529.789
1576,70,70,649.243,649.243,649.243,0,0,397.284,0,444.647,435.669,0,269.656,394.621,444.767,382.318,235.712,794.568,143.641,679.294,615.339,398.954,529.312,649.243,557.533
1577,2,5,665.625,745.251,79.6253,0,423.687,424.303,254.718,665.625,0,365.038,423.911,394.68,435.422,331.918,557.375,668.605,279.437,745.251,664.086,532.075,623.823,671.36,662.844
1578,10,70,444.486,506.972,62.4862,0,0,0,0,0,298.691,269.337,0,444.486,0,217.393,179.319,449.87,152.033,468.735,357.382,446.674,518.676,506.972,538.869
1579,10,10,481.362,481.362,481.362,0,254.344,254.089,0,298.338,402.681,0,254.828,0,402.987,256.122,288.688,346.178,125.647,342.676,481.362,416.365,345.656,432.979,417.974
1580,4,4,126.569,126.569,126.569,0,0,0,0,0,0,0,0,0,0,196.139,314.227,359.07,126.569,387.433,251.988,316.238,255.654,377.183,353.729
1581,3,3,709.267,709.267,709.267,0,351.569,354.634,0,364.77,469.227,0,351.242,306.298,365.13,344.112,353.138,709.267,109.084,627.541,574.455,530.521,484.484,612.596,476.26
1582,3,5,423.61,437.221,13.6104,0,0,0,0,423.61,364.226,0,0,0,269.408,81.6076,111.326,326.059,89.8614,437.221,510.451,208.42,350.845,430.716,348.817
1583,4,70,269.24,410.479,141.24,0,265.295,265.238,0,0,269.16,0,265.839,269.24,0,113.087,334.59,414.475,209.914,360.321,452.321,283.921,475.678,410.479,219.178
1584,90,3,470.951,531.902,60.9511,0,0,470.951,128.903,254.906,0,265.875,0,269.944,0,249.287,334.567,531.902,257.806,319.813,344.531,337.75,411.078,513.888,465.843
1585,3,3,403.065,403.065,403.065,0,117.373,0,0,361.532,254.506,134.321,200.129,0,254.259,78.9749,176.747,403.065,76.7011,549.065,321.012,268.642,400.258,408.137,304.518
1586,90,90,592.05,592.05,592.05,0,0,0,0,279.142,0,0,0,0,0,278.273,487.487,440.3,166.438,558.285,329.948,559.233,459.066,589.922,592.05
1587,50,5,470.641,569.283,98.6414,0,0,232.054,0,470.641,351.349,0,0,264.765,0,481.858,470.312,464.108,289.115,569.283,428.697,533.758,460.839,529.531,546.611
1588,90,90,475.961,475.961,475.961,0,0,0,0,0,0,0,0,0,350.981,272.285,333.466,486.765,296.272,324.124,321.048,325.487,315.962,301.723,475.961
1589,70,70,248.283,248.283,248.283,0,0,0,0,117.7,0,0,0,0,0,84.2535,86.0427,387.108,84.2535,235.4,222.028,275.58,411.832,248.283,288.978
1590,3,90,362.189,474.378,112.189,0,0,0,0,0,266.885,0,343.095,351.927,362.189,108.742,167.727,337.116,73.0257,461.345,533.769,304.14,398.189,439.853,474.379
1591,1,70,362.21,490.42,128.21,0,0,0,0,0,0,0,0,362.21,0,101.983,249.144,402.896,96.3095,391.944,539.03,449.2,462.388,490.42,325.175
1592,4,2,514.227,534.454,20.2272,0,514.227,342.775,0,0,0,0,0,361.566,266.174,217.022,534.454,547.551,126.882,382.118,442.677,165.216,427.576,477.132,506.347
1593,4,90,471.128,530.256,59.1279,0,0,0,0,0,0,0,0,265.995,471.128,39.6362,252.035,339.477,21.8124,229.241,410.983,85.3273,404.557,501.991,530.256
1594,4,3,513.67,555.34,41.67,0,0,513.67,0,0,0,0,298.748,470.493,470.891,120.529,219.169,555.34,73.6931,292.135,428.667,87.0038,481.497,512.985,471.782
1595,30,10,342.793,433.587,90.7933,0,0,0,0,0,342.793,0,0,184.787,186.519,52.5348,189.029,297.567,56.8914,360.233,433.587,249.173,405.053,369.574,373.039
1596,3,70,595.986,641.972,45.986,0,0,502.293,0,0,342.341,0,537.133,595.986,0,99.4461,90.9136,540.587,144.008,480.691,534.683,315.396,568.267,641.972,441.225
1597,10,10,611.32,611.32,611.32,0,0,298.247,0,298.097,513.66,240.905,493.822,0,0,94.8761,120.043,428.494,94.8761,448.193,611.32,481.81,505.644,472.676,452.99
1598,1,1,313.295,313.295,313.295,0,0,0,0,0,0,0,0,0,0,313.295,290.713,302.275,183.483,360.412,242.092,377.742,369.396,533.407,467.452
1599,2,3,537.625,609.249,71.6246,0,0,537.625,0,0,501.951,0,0,342.748,0,184.846,218.549,609.249,176.353,502.591,525.902,341.961,301.745,541.497,571.19
1600,30,50,502.033,544.067,42.0334,0,0,0,0,0,0,0,502.033,0,0,187.164,370.721,357.948,337.032,472.068,433.213,358.947,544.067,563.696,489.355
1601,2,5,237.071,260.143,23.0714,0,0,0,0,237.071,0,0,0,0,0,149.905,231.789,199.16,201.201,260.143,420.734,289.828,153.222,400.903,217.327
1602,1,10,494.369,494.738,0.368968,237.455,0,236.539,236.857,236.502,494.369,0,0,300.641,298.208,310.911,219.264,343.078,309.713,269.004,494.738,232.482,218.242,601.282,432.417
1603,30,70,581.888,757.776,175.888,0,0,0,0,0,0,0,243.2,581.888,0,427.041,204.066,421.45,211.823,411.754,378.064,486.4,486.4,757.776,523.099
1604,1,1,289.277,289.277,289.277,278.639,0,0,0,0,236.521,0,0,0,246.566,289.277,192.163,378.978,246.935,409.541,451.041,379.765,379.765,349.246,493.132
1605,10,70,494.329,564.658,70.3289,0,279.15,0,0,0,0,0,280.469,494.329,461.141,106.204,318.299,428.457,82.9002,308.349,442.017,274.358,560.939,564.658,488.282
1606,70,90,462.444,518.888,56.4442,0,0,0,0,236.932,0,0,0,0,462.444,130.805,324.924,314.413,83.2096,301.863,468.301,421.63,568.552,337.256,518.888
1607,70,10,441.518,453.036,11.5182,0,0,236.745,0,0,441.518,0,0,236.377,0,193.271,193.541,307.489,60.4946,320.7,453.036,375.494,436.578,414.753,338.791
1608,2,2,297.283,297.283,297.283,0,0,0,0,278.906,0,0,0,0,0,124.281,297.283,249.208,201.325,345.813,370.665,245.896,379.358,397.817,391.19
1609,4,70,462.859,465.718,2.85889,0,0,0,0,0,0,0,444.633,462.859,236.851,72.1065,216.161,240.33,58.3034,352.762,275.434,140.787,481.266,465.718,331.703
1610,2,10,278.903,325.806,46.9031,0,0,0,0,0,278.903,0,0,0,0,123.172,251.913,563.583,101.937,388.298,325.806,177.263,275.421,342.273,438.776
1611,70,50,442.317,496.633,54.3167,0,0,0,0,0,278.392,0,442.317,0,279.115,177.268,313.016,549.593,157.226,442.51,362.784,201.092,496.634,422.906,462.231
1612,10,3,502.306,616.613,114.306,236.41,441.901,502.306,0,445.088,0,0,442.329,441.663,501.985,244.82,499.802,616.613,125.482,500.176,413.522,485.422,494.658,517.326,545.97
1613,30,5,378.825,397.65,18.8249,0,0,0,0,378.825,0,128.495,236.573,236.632,0,155.459,167.322,241.876,145.073,397.65,323.612,182.989,403.146,431.263,327.446
1614,4,3,379.383,392.766,13.3832,0,0,379.383,0,379.221,0,0,281.755,296.327,378.909,189.973,169.014,392.766,37.8947,450.442,449.742,241.333,513.509,592.655,487.817
1615,1,50,647.963,659.927,11.9634,128.985,0,378.824,0,441.741,444.872,0,647.963,587.131,235.959,255.97,298.529,669.648,391.499,643.482,481.743,310.033,659.927,590.261,351.918
1616,90,90,508.395,508.395,508.395,0,0,442.032,0,287.947,0,0,0,0,282.198,248.451,378.191,508.064,91.1602,575.894,232.791,159.543,300.369,486.34,508.395
1617,1,70,444.971,571.941,126.971,0,0,238.603,0,281.589,251.171,0,178.076,444.971,281.522,185.492,362.107,477.207,151.716,541.178,502.341,280.753,356.153,571.941,539.043
1618,5,70,445.294,572.589,127.294,0,0,0,0,197.084,0,0,0,445.294,0,84.1184,213.456,267.822,223.807,394.168,525.419,321.471,315.088,572.589,440.948
1619,3,3,152.831,152.831,152.831,0,0,0,0,0,144.17,0,0,0,128.554,111.341,111.341,152.831,36.6418,320.598,288.34,87.255,111.162,200.383,207.108
1620,3,10,418.082,546.164,128.082,0,0,0,0,0,418.082,0,0,0,0,105.456,156.46,267.679,81.4817,399.328,546.164,191.865,310.933,337.656,188.93
1621,1,70,441.976,481.952,39.9762,130.277,0,128.838,0,0,0,0,0,441.976,0,260.554,103.024,213.675,84.2713,379.431,131.169,214.077,366.813,481.952,360.037
1622,2,2,294.515,294.515,294.515,0,0,0,0,0,0,0,276.597,0,0,176.764,294.515,362.587,262.799,345.518,233.998,205.574,553.193,418.243,458.572
1623,50,50,420.084,420.084,420.084,0,0,0,0,158.924,0,0,0,282.034,0,111.998,212.187,509.799,119.997,317.847,311.892,258.995,420.084,450.067,435.863
1624,70,70,583.704,583.704,583.704,0,0,0,0,0,0,0,0,0,481.577,173.897,235.245,608.431,138.471,469.732,348.121,287.436,340.692,583.704,507.154
1625,3,70,648.689,667.378,18.6892,0,270.079,444.571,0,289.919,272.715,0,424.019,648.689,329.928,296.905,294.158,601.142,212.823,579.839,545.43,501.09,454.039,667.378,659.855
1626,2,5,471.794,495.588,23.7938,0,0,0,0,471.794,0,470.989,270.233,0,0,206.85,285.882,448.745,214.683,495.588,370.618,475.977,316.465,374.082,525.756
1627,10,10,463.847,463.847,463.847,0,0,322.842,0,0,423.923,0,0,251.674,424.241,273.002,237.534,645.684,225.182,467.212,463.847,428.088,262.264,503.347,556.482
1628,10,10,604.482,604.482,604.482,0,0,424.531,248.639,403.898,424.241,307.939,403.28,418.666,372.341,469.734,580.633,831.063,375.279,787.797,604.482,615.878,492.56,819.332,744.682
1629,70,70,787.521,787.521,787.521,476.945,471.09,396.315,362.807,592.732,424.442,362.841,592.578,665.76,471.202,583.891,732.181,792.631,551.613,805.464,732.884,663.682,695.157,787.521,814.404
1630,1,5,476.202,670.404,194.202,248.96,0,0,0,476.202,270.164,362.514,0,0,403.792,347.921,452.862,535.065,292.118,670.404,450.328,415.028,386.902,505.801,465.583
1631,3,50,476.718,479.435,2.7177,0,0,0,0,0,0,0,476.718,0,0,207.623,234.804,446.514,120.124,389.144,331.668,313.163,479.435,395.179,436.937
1632,70,30,471.925,535.85,63.9251,0,0,0,0,248.568,0,471.925,0,174.779,268.462,290.222,253.891,435.168,193.489,409.136,259.772,535.85,390.05,349.558,536.924
1633,30,90,362.841,511.682,148.841,0,0,249.282,0,0,0,0,249.223,0,362.841,185.571,300.327,408.564,232.044,320.173,441.066,255.779,346.446,471.651,511.682
1634,3,10,470.788,505.576,34.788,0,0,0,0,362.989,470.788,0,362.509,423.854,362.461,153.405,268.33,303.153,242.38,627.979,505.576,358.401,461.018,639.709,374.922
1635,4,5,515.066,650.132,135.066,0,0,378.032,0,515.066,471.051,343.285,362.737,470.968,514.945,279.713,234.569,756.065,270.514,650.132,608.102,638.569,531.474,705.937,585.891
1636,50,50,671.944,671.944,671.944,0,343.217,514.238,0,514.788,476.883,0,514.972,403.68,0,283.477,346.434,670.476,327.753,599.575,719.766,549.49,671.944,633.36,424.686
1637,30,70,592.213,600.425,8.21273,0,0,471.665,313.552,471.624,269.107,0,514.885,592.213,343.636,329.882,320.688,583.331,347.103,637.248,538.215,543.907,591.77,600.425,517.273
1638,30,30,366.893,366.893,366.893,0,0,342.824,0,0,362.407,313.447,0,0,0,395.254,354.96,573.648,281.139,405.213,380.814,366.893,449.137,526.751,440.417
1639,70,70,686.955,686.955,686.955,0,0,0,0,343.664,363.082,313.929,514.565,471.477,0,326.727,292.362,509.275,359.086,527.327,554.163,397.858,545.13,686.955,447.14
1640,50,50,486.497,486.497,486.497,0,0,0,0,0,0,0,343.248,0,313.731,210.902,247.857,257.069,175.316,341.213,379.351,188.435,486.497,358.853,525.462
1641,50,50,460.893,460.893,460.893,0,0,0,0,0,0,0,343.446,0,0,180.014,211.755,282.952,208.965,390.863,235.692,317.183,460.893,326.64,425.783
1642,90,5,314.108,344.217,30.1083,0,237.608,0,0,314.108,0,237.745,0,0,0,144.99,263.216,442.484,104.162,344.217,164.607,251.491,338.729,313.748,290.274
1643,3,50,596.491,610.982,14.4908,0,0,241.757,0,314.126,0,0,596.491,0,237.136,135.652,178.951,483.514,111.675,518.252,207.34,219.569,610.982,327.732,296.273
1644,1,70,471.354,532.708,61.3542,0,0,0,0,0,314.198,0,0,471.354,0,271.805,312.677,307.844,133.878,387.206,344.397,243.916,357.184,532.708,363.856
1645,10,90,581.954,595.909,13.9544,0,0,0,0,502.768,0,0,0,0,581.954,138.431,252.37,331.643,135.457,519.537,349.39,214.011,547.413,349.22,595.909
1646,90,90,417.758,417.758,417.758,0,0,289.804,0,0,0,0,0,0,0,203.862,312.615,363.608,159.907,471.181,429.021,270.534,210.012,352.022,417.758
1647,2,70,343.558,457.116,113.558,0,0,0,0,0,269.414,0,0,343.558,0,289.036,297.26,464.448,201.744,366.782,538.827,301.494,339.011,457.116,406.867
1648,4,3,463.067,552.134,89.0668,0,0,463.067,0,0,0,0,237.104,343.274,289.735,84.862,248.663,552.134,169,279.247,393.822,198.594,324.208,356.548,383.47
1649,3,3,334.396,334.396,334.396,0,0,0,0,0,290.077,0,0,0,0,200.81,320.048,334.396,133.36,352.04,330.154,129.413,355.185,544.189,438.78
1650,5,5,677.738,677.738,677.738,0,279.811,462.925,0,462.869,0,0,0,313.54,441.966,144.627,375.622,665.85,192.852,677.738,474.467,268.091,459.446,507.079,697.931
1651,90,70,537.96,589.921,51.9603,0,0,442.039,0,0,463.214,279.596,289.644,537.96,297.901,217.643,212.642,514.077,62.8836,326.494,512.427,453.192,471.287,589.921,445.801
1652,3,50,494.719,515.439,20.7194,0,0,297.889,0,441.788,297.526,0,494.719,0,462.891,323.706,385.122,489.779,61.2036,499.575,589.051,438.4,515.439,433.301,517.783
1653,5,5,571.37,571.37,571.37,0,379.36,463.129,0,297.685,463.293,0,495.013,0,284.211,244.193,396.721,604.259,121.411,571.37,510.585,334.663,586.026,451.898,568.423
1654,90,90,567.412,567.412,567.412,0,0,279.109,0,301.3,442.488,379.229,462.523,238.053,442.706,198.682,282.599,554.219,120.737,602.599,610.977,480.459,573.046,468.106,567.412
1655,10,90,442.756,499.511,56.7556,0,0,0,0,0,0,379.865,442.127,0,442.756,223.817,333.975,423.587,182.248,397.378,433.416,545.729,468.253,376.007,499.511
1656,3,90,443.1,496.199,53.0997,0,0,0,0,0,0,0,0,290.177,443.1,128.801,285.359,315.267,159.813,202.083,304.774,215.492,276.634,344.354,496.199
1657,3,3,354.106,354.106,354.105,0,0,0,0,0,0,0,0,0,0,188.718,224.259,354.105,154.38,319.712,367.016,235.209,339.381,317.635,262.764
1658,3,70,442.408,478.816,36.4078,153.766,0,0,0,0,0,0,279.625,442.408,0,251.531,235.477,398.688,122.815,385.353,521.753,251.87,451.249,478.816,430.04
1659,1,3,509.31,576.619,67.3096,0,182.729,509.31,0,380.33,508.835,0,0,0,379.751,294.7,365.458,576.619,215.158,500.661,529.669,264.381,299.609,372.386,501.502
1660,2,70,297.978,469.957,171.978,0,0,0,0,0,0,153.322,0,297.978,0,176.399,244.667,373.655,112.681,390.949,222.821,284.644,318.048,469.957,347.911
1661,4,3,445.022,448.043,3.02152,295.214,442.493,445.022,0,0,0,0,379.726,297.57,0,324.429,498.986,448.043,182.199,453.2,305.996,317.668,469.451,479.14,428.847
1662,90,90,291.238,291.238,291.238,0,0,0,0,0,152.899,0,0,279.629,0,148.485,291.139,240.117,31.4116,290.467,283.797,186.989,342.751,339.258,291.238
1663,2,5,445.422,534.844,89.4221,0,0,0,0,445.422,0,294.714,0,442.893,0,328.771,409.025,308.871,171.656,534.844,254.469,465.428,331.377,471.785,421.121
1664,10,10,235.439,235.439,235.439,0,0,0,0,0,0,0,0,0,0,126.078,101.31,227.102,142.271,151.262,235.439,306.804,109.918,404.171,209.836
1665,70,70,571.67,571.67,571.67,0,0,0,0,190.854,295.203,0,259.422,378.835,194.3,245.441,196.479,289.56,218.821,381.708,320.406,548.39,518.844,571.67,388.6
1666,30,30,495.128,495.128,495.128,0,463.904,306.613,0,418.78,421.018,0,418.676,378.954,418.704,273.038,543.807,613.225,264.855,667.559,476.036,495.128,553.352,635.908,547.408
1667,70,70,702.341,702.341,702.341,0,0,420.539,0,442.559,584.557,0,442.187,380.171,442.269,249.358,563.466,661.078,193.775,699.118,765.113,235.899,654.374,702.341,644.538
1668,2,30,472.61,519.219,46.6097,0,0,0,0,295.18,0,472.61,297.214,380.294,0,242.874,302.069,539.305,227.868,532.36,538.233,519.219,594.428,456.589,276.677
1669,70,3,649.619,671.239,21.6194,0,0,649.619,0,420.314,0,472.251,584.345,0,0,357.359,393.34,671.239,209.124,630.627,469.736,568.502,634.69,623.475,390.697
1670,30,30,548.855,548.855,548.855,0,0,0,0,0,0,464.428,0,508.644,0,454.987,352.843,525.62,284.781,457.602,531.318,548.855,523.084,615.288,565.503
1671,5,5,483.426,483.426,483.426,0,0,0,0,0,476.271,0,472.345,228.894,0,233.127,235.398,444.78,279.827,483.426,518.541,253.976,580.69,457.788,547.039
1672,90,50,464.511,507.022,42.5109,0,0,0,0,0,0,0,464.511,0,0,97.2789,158.324,278.603,183.691,227.153,204.621,352.354,507.022,401.263,203.51
1673,90,90,357.398,357.398,357.398,0,0,0,0,0,0,0,0,294.67,0,240.295,252.764,249.525,263.653,304.251,401.528,401.965,461.788,373.34,357.398
1674,2,30,477.188,512.375,35.1877,0,0,0,0,0,363.256,477.188,0,420.324,464.49,388.076,343.313,500.668,346.356,463.581,542.511,512.375,491.645,482.648,600.981
1675,10,10,597.228,597.228,597.228,0,0,0,0,0,515.614,0,0,472.436,0,190.221,110.376,374.572,184.989,544.893,597.228,321.773,577.141,510.871,477.258
